date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:09:35	380/380	---M--	200	added ('OK')	image/png	etag:%2217c-54864f377840a%22	http://bhatdental.com/wp-content/themes/appointwaytheme/images/post-date.png	C:/Temp/a2/BDA2/bhatdental.com/wp-content/themes/appointwaytheme/images/post-date.png	(from http://bhatdental.com/wp-content/themes/appointwaytheme/style.css)
17:09:35	290/290	---M--	200	added ('OK')	image/png	etag:%22122-54864f36812d1%22	http://bhatdental.com/wp-content/themes/appointwaytheme/images/post-category.png	C:/Temp/a2/BDA2/bhatdental.com/wp-content/themes/appointwaytheme/images/post-category.png	(from http://bhatdental.com/wp-content/themes/appointwaytheme/style.css)
17:09:35	273/273	---M--	200	added ('OK')	image/png	etag:%22111-54864f3739c04%22	http://bhatdental.com/wp-content/themes/appointwaytheme/images/post-comment.png	C:/Temp/a2/BDA2/bhatdental.com/wp-content/themes/appointwaytheme/images/post-comment.png	(from http://bhatdental.com/wp-content/themes/appointwaytheme/style.css)
17:09:36	3/3	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Oct%202019%2021:08:30%20GMT	http://bhatdental.com/wp-content/themes/appointwaytheme/images/index-line.png	C:/Temp/a2/BDA2/bhatdental.com/wp-content/themes/appointwaytheme/images/index-line.png	(from http://bhatdental.com/wp-content/themes/appointwaytheme/style.css)
17:09:36	338/338	---M--	200	added ('OK')	image/png	etag:%22152-54864f3b623ae%22	http://bhatdental.com/wp-content/themes/appointwaytheme/images/side-searchbg.png	C:/Temp/a2/BDA2/bhatdental.com/wp-content/themes/appointwaytheme/images/side-searchbg.png	(from http://bhatdental.com/wp-content/themes/appointwaytheme/style.css)
17:09:36	526/526	---M--	200	added ('OK')	image/png	etag:%2220e-54864f3a72f76%22	http://bhatdental.com/wp-content/themes/appointwaytheme/images/side-search.png	C:/Temp/a2/BDA2/bhatdental.com/wp-content/themes/appointwaytheme/images/side-search.png	(from http://bhatdental.com/wp-content/themes/appointwaytheme/style.css)
17:09:37	3/3	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Oct%202019%2021:08:31%20GMT	http://bhatdental.com/wp-content/themes/appointwaytheme/images/replybg.png	C:/Temp/a2/BDA2/bhatdental.com/wp-content/themes/appointwaytheme/images/replybg.png	(from http://bhatdental.com/wp-content/themes/appointwaytheme/style.css)
17:09:37	2599/2599	---M--	200	added ('OK')	image/png	etag:%22a27-54864f3638e8a%22	http://bhatdental.com/wp-content/themes/appointwaytheme/images/post-btn.png	C:/Temp/a2/BDA2/bhatdental.com/wp-content/themes/appointwaytheme/images/post-btn.png	(from http://bhatdental.com/wp-content/themes/appointwaytheme/style.css)
17:09:37	3247/3247	---M--	200	added ('OK')	image/png	etag:%22caf-54864f170f2cc%22	http://bhatdental.com/wp-content/themes/appointwaytheme/images/blockqoute.png	C:/Temp/a2/BDA2/bhatdental.com/wp-content/themes/appointwaytheme/images/blockqoute.png	(from http://bhatdental.com/wp-content/themes/appointwaytheme/style.css)
17:09:38	2851/2851	---M--	200	added ('OK')	image/png	etag:%22b23-54864f387b0c4%22	http://bhatdental.com/wp-content/themes/appointwaytheme/images/responsive_arrow.png	C:/Temp/a2/BDA2/bhatdental.com/wp-content/themes/appointwaytheme/images/responsive_arrow.png	(from http://bhatdental.com/wp-content/themes/appointwaytheme/style.css)
17:09:38	3/3	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Oct%202019%2021:08:32%20GMT	http://bhatdental.com/wp-content/themes/appointwaytheme/images/view_photo.png	C:/Temp/a2/BDA2/bhatdental.com/wp-content/themes/appointwaytheme/images/view_photo.png	(from http://bhatdental.com/wp-content/themes/appointwaytheme/style.css)
17:09:39	3729/3729	---M--	200	added ('OK')	image/png	etag:%22e91-54864f243a59d%22	http://bhatdental.com/wp-content/themes/appointwaytheme/images/footerform2-bg-960-top.png	C:/Temp/a2/BDA2/bhatdental.com/wp-content/themes/appointwaytheme/images/footerform2-bg-960-top.png	(from http://bhatdental.com/wp-content/themes/appointwaytheme/style.css)
17:09:39	244/244	---M--	200	added ('OK')	image/png	etag:%22f4-54864f23f5036%22	http://bhatdental.com/wp-content/themes/appointwaytheme/images/footerform2-bg-960-center.png	C:/Temp/a2/BDA2/bhatdental.com/wp-content/themes/appointwaytheme/images/footerform2-bg-960-center.png	(from http://bhatdental.com/wp-content/themes/appointwaytheme/style.css)
17:09:39	599/599	---M--	200	added ('OK')	image/png	etag:%22257-54864f2304c5e%22	http://bhatdental.com/wp-content/themes/appointwaytheme/images/footerform2-bg-960-bottom.png	C:/Temp/a2/BDA2/bhatdental.com/wp-content/themes/appointwaytheme/images/footerform2-bg-960-bottom.png	(from http://bhatdental.com/wp-content/themes/appointwaytheme/style.css)
17:09:39	1768/1768	---M--	200	added ('OK')	image/png	etag:%226e8-54864f20d04e6%22	http://bhatdental.com/wp-content/themes/appointwaytheme/images/footerapp-text-960.png	C:/Temp/a2/BDA2/bhatdental.com/wp-content/themes/appointwaytheme/images/footerapp-text-960.png	(from http://bhatdental.com/wp-content/themes/appointwaytheme/style.css)
17:09:40	1713/1713	---M--	200	added ('OK')	image/png	etag:%226b1-54864f1089365%22	http://bhatdental.com/wp-content/themes/appointwaytheme/images/app-submit-bg-960.png	C:/Temp/a2/BDA2/bhatdental.com/wp-content/themes/appointwaytheme/images/app-submit-bg-960.png	(from http://bhatdental.com/wp-content/themes/appointwaytheme/style.css)
17:09:40	1921/1921	---M--	200	added ('OK')	image/png	etag:%22781-54864f1283157%22	http://bhatdental.com/wp-content/themes/appointwaytheme/images/appointment-btn-960.png	C:/Temp/a2/BDA2/bhatdental.com/wp-content/themes/appointwaytheme/images/appointment-btn-960.png	(from http://bhatdental.com/wp-content/themes/appointwaytheme/style.css)
17:09:40	4195/4195	---M--	200	added ('OK')	image/png	etag:%221063-54864f3ca28ce%22	http://bhatdental.com/wp-content/themes/appointwaytheme/images/sidebarform-bg-960-top.png	C:/Temp/a2/BDA2/bhatdental.com/wp-content/themes/appointwaytheme/images/sidebarform-bg-960-top.png	(from http://bhatdental.com/wp-content/themes/appointwaytheme/style.css)
17:09:40	255/255	---M--	200	added ('OK')	image/png	etag:%22ff-54864f3c5b427%22	http://bhatdental.com/wp-content/themes/appointwaytheme/images/sidebarform-bg-960-center.png	C:/Temp/a2/BDA2/bhatdental.com/wp-content/themes/appointwaytheme/images/sidebarform-bg-960-center.png	(from http://bhatdental.com/wp-content/themes/appointwaytheme/style.css)
17:09:41	647/647	---M--	200	added ('OK')	image/png	etag:%22287-54864f3b6816f%22	http://bhatdental.com/wp-content/themes/appointwaytheme/images/sidebarform-bg-960-bottom.png	C:/Temp/a2/BDA2/bhatdental.com/wp-content/themes/appointwaytheme/images/sidebarform-bg-960-bottom.png	(from http://bhatdental.com/wp-content/themes/appointwaytheme/style.css)
17:09:41	1897/1897	---M--	200	added ('OK')	image/png	etag:%22769-54864f118625e%22	http://bhatdental.com/wp-content/themes/appointwaytheme/images/app-text-960.png	C:/Temp/a2/BDA2/bhatdental.com/wp-content/themes/appointwaytheme/images/app-text-960.png	(from http://bhatdental.com/wp-content/themes/appointwaytheme/style.css)
17:09:41	4236/4236	---M--	200	added ('OK')	image/png	etag:%22108c-54864f2a4f079%22	http://bhatdental.com/wp-content/themes/appointwaytheme/images/form-bg-960-top.png	C:/Temp/a2/BDA2/bhatdental.com/wp-content/themes/appointwaytheme/images/form-bg-960-top.png	(from http://bhatdental.com/wp-content/themes/appointwaytheme/style.css)
17:09:41	256/256	---M--	200	added ('OK')	image/png	etag:%22100-54864f2957f40%22	http://bhatdental.com/wp-content/themes/appointwaytheme/images/form-bg-960-center.png	C:/Temp/a2/BDA2/bhatdental.com/wp-content/themes/appointwaytheme/images/form-bg-960-center.png	(from http://bhatdental.com/wp-content/themes/appointwaytheme/style.css)
17:09:41	627/627	---M--	200	added ('OK')	image/png	etag:%22273-54864f291d5ba%22	http://bhatdental.com/wp-content/themes/appointwaytheme/images/form-bg-960-bottom.png	C:/Temp/a2/BDA2/bhatdental.com/wp-content/themes/appointwaytheme/images/form-bg-960-bottom.png	(from http://bhatdental.com/wp-content/themes/appointwaytheme/style.css)
17:09:42	1414/1414	---M--	200	added ('OK')	image/png	etag:%22586-54864f3065a95%22	http://bhatdental.com/wp-content/themes/appointwaytheme/images/map-shadow-shadow.png	C:/Temp/a2/BDA2/bhatdental.com/wp-content/themes/appointwaytheme/images/map-shadow-shadow.png	(from http://bhatdental.com/wp-content/themes/appointwaytheme/style.css)
17:09:42	3947/3947	---M--	200	added ('OK')	image/png	etag:%22f6b-54864f220ac45%22	http://bhatdental.com/wp-content/themes/appointwaytheme/images/footerform-bg-960-top.png	C:/Temp/a2/BDA2/bhatdental.com/wp-content/themes/appointwaytheme/images/footerform-bg-960-top.png	(from http://bhatdental.com/wp-content/themes/appointwaytheme/style.css)
17:09:42	238/238	---M--	200	added ('OK')	image/png	etag:%22ee-54864f21c85be%22	http://bhatdental.com/wp-content/themes/appointwaytheme/images/footerform-bg-960-center.png	C:/Temp/a2/BDA2/bhatdental.com/wp-content/themes/appointwaytheme/images/footerform-bg-960-center.png	(from http://bhatdental.com/wp-content/themes/appointwaytheme/style.css)
17:09:42	618/618	---M--	200	added ('OK')	image/png	etag:%2226a-54864f20d62a6%22	http://bhatdental.com/wp-content/themes/appointwaytheme/images/footerform-bg-960-bottom.png	C:/Temp/a2/BDA2/bhatdental.com/wp-content/themes/appointwaytheme/images/footerform-bg-960-bottom.png	(from http://bhatdental.com/wp-content/themes/appointwaytheme/style.css)
17:09:43	2807/2807	---M--	200	added ('OK')	image/png	etag:%22af7-54864f262f56f%22	http://bhatdental.com/wp-content/themes/appointwaytheme/images/footerformipad-bg-960-top.png	C:/Temp/a2/BDA2/bhatdental.com/wp-content/themes/appointwaytheme/images/footerformipad-bg-960-top.png	(from http://bhatdental.com/wp-content/themes/appointwaytheme/style.css)
17:09:43	229/229	---M--	200	added ('OK')	image/png	etag:%22e5-54864f262e5cf%22	http://bhatdental.com/wp-content/themes/appointwaytheme/images/footerformipad-bg-960-center.png	C:/Temp/a2/BDA2/bhatdental.com/wp-content/themes/appointwaytheme/images/footerformipad-bg-960-center.png	(from http://bhatdental.com/wp-content/themes/appointwaytheme/style.css)
17:09:43	505/505	---M--	200	added ('OK')	image/png	etag:%221f9-54864f2530736%22	http://bhatdental.com/wp-content/themes/appointwaytheme/images/footerformipad-bg-960-bottom.png	C:/Temp/a2/BDA2/bhatdental.com/wp-content/themes/appointwaytheme/images/footerformipad-bg-960-bottom.png	(from http://bhatdental.com/wp-content/themes/appointwaytheme/style.css)
17:09:43	1434/1434	---M--	200	added ('OK')	image/png	etag:%2259a-54864f272a528%22	http://bhatdental.com/wp-content/themes/appointwaytheme/images/footeripadapp-text-960.png	C:/Temp/a2/BDA2/bhatdental.com/wp-content/themes/appointwaytheme/images/footeripadapp-text-960.png	(from http://bhatdental.com/wp-content/themes/appointwaytheme/style.css)
17:09:44	3/3	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2022%20Oct%202019%2021:08:37%20GMT	http://bhatdental.com/wp-content/themes/appointwaytheme/images/footeripadapp-submit-bg-960.png	C:/Temp/a2/BDA2/bhatdental.com/wp-content/themes/appointwaytheme/images/footeripadapp-submit-bg-960.png	(from http://bhatdental.com/wp-content/themes/appointwaytheme/style.css)
17:09:44	1848/1848	---M--	200	added ('OK')	image/png	etag:%22738-54864f2824541%22	http://bhatdental.com/wp-content/themes/appointwaytheme/images/footeripadappointment-btn-960.png	C:/Temp/a2/BDA2/bhatdental.com/wp-content/themes/appointwaytheme/images/footeripadappointment-btn-960.png	(from http://bhatdental.com/wp-content/themes/appointwaytheme/style.css)
17:09:44	5633/5633	---M--	200	added ('OK')	image/png	etag:%221601-54864f3dd820d%22	http://bhatdental.com/wp-content/themes/appointwaytheme/images/tap-to-call.png	C:/Temp/a2/BDA2/bhatdental.com/wp-content/themes/appointwaytheme/images/tap-to-call.png	(from http://bhatdental.com/wp-content/themes/appointwaytheme/style.css)
17:09:44	2346/2346	---M--	200	added ('OK')	image/png	etag:%2292a-5486526148ef1%22	http://bhatdental.com/wp-content/themes/appointwaytheme/css/button-image/button.png	C:/Temp/a2/BDA2/bhatdental.com/wp-content/themes/appointwaytheme/css/button-image/button.png	(from http://bhatdental.com/wp-content/themes/appointwaytheme/css/shortcode.css?ver=4.7.2)
17:09:44	2291/2291	---M--	200	added ('OK')	image/png	etag:%228f3-54865262363e9%22	http://bhatdental.com/wp-content/themes/appointwaytheme/css/button-image/button2.png	C:/Temp/a2/BDA2/bhatdental.com/wp-content/themes/appointwaytheme/css/button-image/button2.png	(from http://bhatdental.com/wp-content/themes/appointwaytheme/css/shortcode.css?ver=4.7.2)
17:09:45	1566/1566	---M--	200	added ('OK')	image/png	etag:%2261e-5486525f5103f%22	http://bhatdental.com/wp-content/themes/appointwaytheme/css/button-image/bluebutton2.png	C:/Temp/a2/BDA2/bhatdental.com/wp-content/themes/appointwaytheme/css/button-image/bluebutton2.png	(from http://bhatdental.com/wp-content/themes/appointwaytheme/css/shortcode.css?ver=4.7.2)
17:09:45	1603/1603	---M--	200	added ('OK')	image/png	etag:%22643-548652651a7f3%22	http://bhatdental.com/wp-content/themes/appointwaytheme/css/button-image/pinkbutton2.png	C:/Temp/a2/BDA2/bhatdental.com/wp-content/themes/appointwaytheme/css/button-image/pinkbutton2.png	(from http://bhatdental.com/wp-content/themes/appointwaytheme/css/shortcode.css?ver=4.7.2)
17:09:45	1601/1601	---M--	200	added ('OK')	image/png	etag:%22641-54865264236ba%22	http://bhatdental.com/wp-content/themes/appointwaytheme/css/button-image/greenbutton2.png	C:/Temp/a2/BDA2/bhatdental.com/wp-content/themes/appointwaytheme/css/button-image/greenbutton2.png	(from http://bhatdental.com/wp-content/themes/appointwaytheme/css/shortcode.css?ver=4.7.2)
17:09:45	1614/1614	---M--	200	added ('OK')	image/png	etag:%2264e-548652604fe78%22	http://bhatdental.com/wp-content/themes/appointwaytheme/css/button-image/brownbutton2.png	C:/Temp/a2/BDA2/bhatdental.com/wp-content/themes/appointwaytheme/css/button-image/brownbutton2.png	(from http://bhatdental.com/wp-content/themes/appointwaytheme/css/shortcode.css?ver=4.7.2)
17:09:45	1574/1574	---M--	200	added ('OK')	image/png	etag:%22626-5486526701d04%22	http://bhatdental.com/wp-content/themes/appointwaytheme/css/button-image/yellowbutton2.png	C:/Temp/a2/BDA2/bhatdental.com/wp-content/themes/appointwaytheme/css/button-image/yellowbutton2.png	(from http://bhatdental.com/wp-content/themes/appointwaytheme/css/shortcode.css?ver=4.7.2)
17:09:46	1649/1649	---M--	200	added ('OK')	image/png	etag:%22671-54865264ad1e8%22	http://bhatdental.com/wp-content/themes/appointwaytheme/css/button-image/pinkbutton.png	C:/Temp/a2/BDA2/bhatdental.com/wp-content/themes/appointwaytheme/css/button-image/pinkbutton.png	(from http://bhatdental.com/wp-content/themes/appointwaytheme/css/shortcode.css?ver=4.7.2)
17:09:46	1689/1689	---M--	200	added ('OK')	image/png	etag:%22699-54865263b416f%22	http://bhatdental.com/wp-content/themes/appointwaytheme/css/button-image/greenbutton.png	C:/Temp/a2/BDA2/bhatdental.com/wp-content/themes/appointwaytheme/css/button-image/greenbutton.png	(from http://bhatdental.com/wp-content/themes/appointwaytheme/css/shortcode.css?ver=4.7.2)
